room,price,district,floor,square
2-к квартира,4980000.0,р-н Дзержинский,18/18 эт.,71.0
1-к квартира,990000.0,р-н Мотовилихинский,1/5 эт.,14.0
3-к квартира,4800000.0,р-н Дзержинский,1/9 эт.,77.4
1-к квартира,2790000.0,р-н Свердловский,2/25 эт.,37.6
1-к квартира,3270000.0,р-н Свердловский,16/17 эт.,49.3
2-к квартира,4700000.0,р-н Дзержинский,25/26 эт.,70.7
1-к квартира,1700000.0,р-н Дзержинский,1/5 эт.,32.3
1-к квартира,1800000.0,р-н Мотовилихинский,5/5 эт.,29.5
3-к квартира,3350000.0,р-н Дзержинский,9/9 эт.,61.0
1-к квартира,2116639.0,р-н Свердловский,5/25 эт.,35.9
2-к квартира,3500000.0,р-н Дзержинский,2/14 эт.,57.0
3-к квартира,7200000.0,р-н Дзержинский,3/13 эт.,85.4
1-к квартира,1589075.0,р-н Свердловский,12/25 эт.,22.9
1-к квартира,2950000.0,р-н Индустриальный,9/10 эт.,34.2
2-к квартира,4550000.0,р-н Свердловский,12/25 эт.,55.6
1-к квартира,2600000.0,р-н Дзержинский,14/19 эт.,46.8
3-к квартира,11500000.0,р-н Свердловский,13/18 эт.,118.0
1-к квартира,2950000.0,р-н Дзержинский,9/14 эт.,38.0
2-к квартира,4632000.0,р-н Дзержинский,3/6 эт.,57.9
2-к квартира,2050000.0,р-н Дзержинский,1/3 эт.,49.2
1-к квартира,1490000.0,р-н Свердловский,2/9 эт.,23.0
Квартира-студия,850000.0,р-н Мотовилихинский,1/5 эт.,19.0
2-к квартира,5150000.0,р-н Дзержинский,7/16 эт.,67.0
2-к квартира,2990000.0,р-н Дзержинский,1/5 эт.,45.0
Квартира-студия,2500000.0,р-н Мотовилихинский,5/16 эт.,28.7
2-к квартира,3700000.0,р-н Дзержинский,7/19 эт.,51.0
1-к квартира,4050000.0,р-н Ленинский,10/24 эт.,47.3
1-к квартира,2150000.0,р-н Орджоникидзевский,4/9 эт.,36.0
2-к квартира,2350000.0,р-н Кировский,2/5 эт.,45.1
1-к квартира,2100000.0,р-н Свердловский,2/5 эт.,33.0
2-к квартира,3430900.0,р-н Индустриальный,3/17 эт.,62.4
1-к квартира,3465000.0,р-н Орджоникидзевский,8/14 эт.,56.0
1-к квартира,3290000.0,р-н Дзержинский,12/25 эт.,43.0
6-к квартира,8100000.0,р-н Мотовилихинский,7/10 эт.,108.0
3-к квартира,13000000.0,р-н Мотовилихинский,7/17 эт.,141.1
2-к квартира,6747000.0,р-н Кировский,9/12 эт.,107.0
1-к квартира,1900000.0,р-н Свердловский,1/5 эт.,33.0
1-к квартира,2290000.0,р-н Свердловский,7/9 эт.,32.5
2-к квартира,7000000.0,р-н Мотовилихинский,10/13 эт.,103.0
2-к квартира,3100000.0,р-н Свердловский,4/14 эт.,57.0
3-к квартира,3850000.0,р-н Свердловский,1/2 эт.,74.0
3-к квартира,3050000.0,р-н Свердловский,1/9 эт.,52.0
2-к квартира,4350000.0,р-н Индустриальный,15/16 эт.,63.2
1-к квартира,2999000.0,р-н Свердловский,2/15 эт.,39.2
1-к квартира,1300000.0,р-н Кировский,1/5 эт.,25.0
3-к квартира,5500000.0,р-н Дзержинский,7/10 эт.,79.4
2-к квартира,3000000.0,р-н Кировский,7/16 эт.,71.8
3-к квартира,2900000.0,р-н Индустриальный,3/5 эт.,57.0
1-к квартира,1110000.0,р-н Индустриальный,1/5 эт.,20.0
3-к квартира,2850000.0,р-н Кировский,4/5 эт.,60.0
2-к квартира,2223540.0,р-н Мотовилихинский,6/9 эт.,39.6
2-к квартира,4450000.0,р-н Индустриальный,10/10 эт.,52.0
2-к квартира,3847005.0,р-н Индустриальный,16/20 эт.,48.3
2-к квартира,2500000.0,р-н Орджоникидзевский,4/17 эт.,55.2
1-к квартира,1799900.0,р-н Орджоникидзевский,7/9 эт.,34.6
2-к квартира,2800000.0,р-н Индустриальный,5/17 эт.,58.4
1-к квартира,1150000.0,р-н Кировский,3/5 эт.,23.4
2-к квартира,3000000.0,р-н Индустриальный,6/9 эт.,44.0
3-к квартира,4090000.0,р-н Свердловский,3/17 эт.,65.9
2-к квартира,5300000.0,р-н Дзержинский,16/16 эт.,74.4
1-к квартира,3120390.0,р-н Мотовилихинский,4/17 эт.,37.8
3-к квартира,5300000.0,р-н Свердловский,25/25 эт.,82.0
1-к квартира,2600000.0,р-н Индустриальный,2/25 эт.,41.0
1-к квартира,3250000.0,р-н Свердловский,9/19 эт.,38.0
2-к квартира,3100000.0,р-н Дзержинский,14/19 эт.,58.0
1-к квартира,1580000.0,р-н Орджоникидзевский,3/5 эт.,37.0
2-к квартира,2650000.0,р-н Мотовилихинский,5/9 эт.,38.0
3-к квартира,2750000.0,р-н Мотовилихинский,4/10 эт.,65.0
2-к квартира,2990000.0,р-н Свердловский,2/9 эт.,42.0
3-к квартира,3400000.0,р-н Мотовилихинский,11/14 эт.,68.1
2-к квартира,3340000.0,р-н Дзержинский,2/10 эт.,59.0
1-к квартира,1090000.0,р-н Мотовилихинский,1/5 эт.,18.0
5-к квартира,17500000.0,р-н Свердловский,12/16 эт.,207.6
3-к квартира,5770000.0,р-н Свердловский,21/25 эт.,72.0
2-к квартира,2200000.0,р-н Дзержинский,2/5 эт.,45.0
3-к квартира,7400000.0,р-н Свердловский,13/25 эт.,81.0
1-к квартира,2179000.0,р-н Свердловский,5/6 эт.,30.5
1-к квартира,740000.0,р-н Свердловский,1/5 эт.,13.0
2-к квартира,2650000.0,р-н Мотовилихинский,6/9 эт.,44.0
2-к квартира,3108000.0,р-н Свердловский,3/6 эт.,50.8
2-к квартира,3350000.0,р-н Дзержинский,8/10 эт.,52.0
3-к квартира,4240000.0,р-н Дзержинский,6/12 эт.,60.0
1-к квартира,1750000.0,р-н Дзержинский,6/9 эт.,35.0
1-к квартира,3200000.0,р-н Свердловский,22/25 эт.,38.0
2-к квартира,3917000.0,р-н Свердловский,2/25 эт.,56.0
1-к квартира,1450000.0,р-н Орджоникидзевский,5/5 эт.,31.0
2-к квартира,4600000.0,р-н Индустриальный,21/25 эт.,54.8
1-к квартира,3400000.0,р-н Дзержинский,2/7 эт.,38.0
1-к квартира,3100000.0,р-н Свердловский,2/19 эт.,39.7
3-к квартира,2900000.0,р-н Кировский,7/10 эт.,72.9
3-к квартира,2970000.0,р-н Мотовилихинский,8/9 эт.,61.0
4-к апартаменты,10390000.0,р-н Свердловский,3/3 эт.,125.0
2-к квартира,4500000.0,р-н Свердловский,13/19 эт.,55.0
2-к квартира,3490000.0,р-н Мотовилихинский,5/10 эт.,50.8
1-к квартира,1940000.0,р-н Орджоникидзевский,5/17 эт.,49.0
2-к квартира,2600000.0,р-н Мотовилихинский,5/5 эт.,48.0
2-к квартира,3990000.0,р-н Индустриальный,5/16 эт.,57.9
2-к квартира,2190000.0,р-н Мотовилихинский,1/5 эт.,37.0
3-к квартира,3400000.0,р-н Индустриальный,10/12 эт.,63.0
1-к квартира,1590000.0,р-н Дзержинский,1/5 эт.,25.0
1-к квартира,2950000.0,р-н Дзержинский,1/9 эт.,37.0
3-к квартира,4200000.0,р-н Мотовилихинский,2/10 эт.,76.4
4-к квартира,4999000.0,р-н Мотовилихинский,3/10 эт.,86.0
1-к квартира,3350000.0,р-н Свердловский,10/12 эт.,43.0
9-к квартира,3235410.0,р-н Мотовилихинский,4/9 эт.,52.1
3-к квартира,6000000.0,р-н Индустриальный,13/21 эт.,89.2
1-к квартира,1150000.0,р-н Индустриальный,3/5 эт.,19.0
1-к квартира,2900000.0,р-н Дзержинский,9/10 эт.,37.6
1-к квартира,3300150.0,р-н Индустриальный,14/25 эт.,44.9
3-к квартира,5500000.0,р-н Мотовилихинский,2/6 эт.,60.0
2-к квартира,2290000.0,р-н Орджоникидзевский,9/16 эт.,50.0
3-к квартира,6150000.0,р-н Свердловский,22/25 эт.,80.0
2-к квартира,2600000.0,р-н Орджоникидзевский,5/5 эт.,57.0
3-к квартира,2600000.0,р-н Кировский,5/5 эт.,59.0
1-к квартира,2044110.0,р-н Мотовилихинский,6/9 эт.,36.6
3-к квартира,3540060.0,р-н Мотовилихинский,5/9 эт.,63.9
2-к квартира,3250000.0,р-н Мотовилихинский,3/4 эт.,42.3
2-к квартира,4200000.0,р-н Кировский,12/16 эт.,66.0
2-к квартира,3100000.0,р-н Индустриальный,8/9 эт.,52.0
2-к квартира,2350000.0,р-н Кировский,2/5 эт.,47.0
Студия,590000.0,р-н Свердловский,1/5 эт.,18.0
3-к квартира,5490000.0,р-н Кировский,3/5 эт.,114.0
3-к квартира,3450000.0,р-н Кировский,4/9 эт.,69.5
1-к квартира,1900000.0,р-н Свердловский,2/9 эт.,36.0
2-к квартира,2530000.0,р-н Индустриальный,1/4 эт.,50.0
2-к квартира,4200000.0,р-н Дзержинский,9/16 эт.,70.0
2-к квартира,4000000.0,р-н Мотовилихинский,7/16 эт.,60.0
2-к квартира,990000.0,р-н Орджоникидзевский,2/2 эт.,33.9
Студия,1800000.0,р-н Мотовилихинский,5/5 эт.,23.0
1-к квартира,4190000.0,р-н Мотовилихинский,4/10 эт.,44.0
3-к квартира,4499000.0,р-н Дзержинский,3/10 эт.,70.0
3-к квартира,4300000.0,р-н Свердловский,15/17 эт.,73.1
3-к квартира,5177000.0,р-н Свердловский,18/25 эт.,75.0
3-к квартира,5677000.0,р-н Свердловский,10/25 эт.,72.0
3-к квартира,2450000.0,р-н Орджоникидзевский,18/19 эт.,86.0
1-к квартира,1190000.0,р-н Кировский,3/5 эт.,31.0
3-к квартира,3600000.0,р-н Свердловский,3/9 эт.,61.0
2-к квартира,1450000.0,р-н Орджоникидзевский,2/3 эт.,40.0
2-к квартира,2560000.0,р-н Свердловский,1/5 эт.,43.4
2-к квартира,5700000.0,р-н Дзержинский,12/25 эт.,74.0
2-к квартира,2200000.0,р-н Мотовилихинский,3/3 эт.,41.0
3-к квартира,5427000.0,р-н Свердловский,7/25 эт.,78.7
2-к квартира,2600000.0,р-н Мотовилихинский,1/10 эт.,52.7
3-к квартира,2899000.0,р-н Свердловский,7/9 эт.,60.6
1-к квартира,2650000.0,р-н Мотовилихинский,2/12 эт.,40.0
2-к квартира,2600000.0,р-н Орджоникидзевский,8/17 эт.,60.0
2-к квартира,1900000.0,р-н Орджоникидзевский,4/5 эт.,45.7
2-к квартира,2300000.0,р-н Свердловский,4/5 эт.,43.4
3-к квартира,3675000.0,р-н Мотовилихинский,2/4 эт.,75.5
3-к квартира,2180000.0,р-н Орджоникидзевский,4/9 эт.,57.6
3-к квартира,5850000.0,р-н Мотовилихинский,6/6 эт.,67.0
2-к квартира,1850000.0,р-н Орджоникидзевский,5/5 эт.,42.9
4-к квартира,24000000.0,р-н Свердловский,7/11 эт.,220.0
1-к квартира,2790000.0,р-н Свердловский,18/25 эт.,27.2
3-к квартира,3519000.0,р-н Свердловский,11/25 эт.,63.3
3-к квартира,3900000.0,р-н Индустриальный,2/10 эт.,68.0
